Date,_Open,_High,_Low,_Close,_Volume
2007-10-26,18.25266290168384,20.152081679316066,16.547179842360975,19.958147048950195,159020400
2007-10-29,19.735700940958395,19.735700940958395,18.25267219543457,18.25267219543457,23786900
2007-10-30,18.25267244651479,18.395271450003186,17.687980523254026,17.76783561706543,11865000
2007-10-31,17.978880726100538,18.82306647667518,17.96176845582556,18.53786849975586,8228100
2007-11-01,18.594910318647905,18.811661426418738,18.035923539931037,18.78884506225586,7338400
2007-11-05,18.36674330382263,18.771723757905946,18.13858413696289,18.13858413696289,6230600
2007-11-06,18.594903688231362,18.823062896728516,18.252667051373106,18.823062896728516,3861500
2007-11-07,18.543568527768965,19.6615460716592,18.423785918887436,19.39345932006836,5589300
2007-11-08,19.39345932006836,19.935335824483072,18.748911386358753,19.39345932006836,6240500
2007-11-09,19.450508376264494,21.56097462412534,19.450508376264494,21.104658126831055,25327300
2007-11-12,20.59129450086113,21.21873139942271,20.471511864405137,20.905014038085938,5747600
2007-11-13,20.91642139707588,21.133172497946354,20.192020353016247,20.420177459716797,2585700
2007-11-14,20.96205073295632,21.315695605461006,20.72248548329155,20.762413024902344,1836000
2007-11-16,20.808041523301732,20.990568031550094,19.91252016224333,20.106454849243164,3052200
2007-11-19,20.18630430396113,20.18630430396113,18.840170048530055,19.051218032836914,3042200
2007-11-21,18.783135916061525,18.783135916061525,17.7107910858916,18.246963500976562,5994300
2007-11-22,18.252673079981797,19.108267130605945,18.1671138925082,18.50935173034668,1226400
2007-11-23,18.68046389768671,18.766024144672322,18.195627212524414,18.195627212524414,1173500
2007-11-26,18.366747719113064,18.623426299562976,17.739312035302905,17.967470169067383,1513400
2007-11-27,17.796352974240047,17.859095785056706,17.11187744140625,17.11187744140625,4565900
2007-11-28,17.568194177217894,18.42378807067871,17.408484013389298,18.42378807067871,4233500
2007-11-29,18.452306102995017,19.729993849266695,18.452306102995017,19.72429084777832,6881800
2007-11-30,20.448696269927254,20.534256542543098,18.823068497331175,19.33642578125,6279200
2007-12-03,19.364943067999466,19.364943067999466,18.53786849975586,18.53786849975586,2495900
2007-12-04,18.25267666554254,18.994191219902483,18.144301093216477,18.594913482666016,2452000
2007-12-05,18.828772202244433,19.90682253867609,18.828772202244433,19.67866325378418,4189800
2007-12-06,19.684359737833738,20.077934265136722,19.621618022360597,20.07793426513672,3771800
2007-12-07,20.089343803265777,20.334614208341957,19.798440682878848,20.249053955078125,1629300
2007-12-10,20.134978765410768,20.53425640853207,20.106459400020984,20.44869613647461,1283200
2007-12-11,20.534252446817653,20.80233921671294,20.260462675299937,20.306093215942383,2232200
2007-12-12,20.22624109475091,20.568479991095288,20.192018728238075,20.477216720581055,1793600
2007-12-13,20.24905489418221,20.528549848703776,19.27938140773397,20.505733489990234,2219500
2007-12-14,20.306097720095284,20.614112097332132,20.134979346926425,20.277578353881836,1968100
2007-12-17,19.79273459268278,20.140676377022967,19.108259201049805,19.108259201049805,1782700
2007-12-18,19.393458742083926,19.72428937681605,18.823062896728516,18.823062896728516,2445200
2007-12-19,18.99418327008782,19.245158861764562,18.53786697961334,18.96566390991211,2770700
2007-12-20,18.85728743076933,19.04551692827513,18.70328029141687,18.823062896728516,1706800
2007-12-21,19.108260860571257,19.564577102661133,18.9656618989252,19.564577102661133,1676700
2007-12-26,19.621619361597702,20.0494162763777,18.823064250319984,19.507539749145508,1793500
2007-12-27,19.48472049854032,19.67865515814887,19.142483887883955,19.250858306884766,1362800
2007-12-28,19.273676178293673,19.564577102661133,18.811654759240966,19.564577102661133,1549000
2008-01-02,19.33642266928635,20.163495017320983,19.022703170776367,19.022703170776367,2537800
2008-01-03,19.102557818343154,19.216635246704257,18.714688469430477,18.823062896728516,1060200
2008-01-04,18.823066656611644,18.823066656611644,17.11187877873786,17.282997131347656,6842000
2008-01-07,17.619529125606334,17.619529125606334,16.05664447927159,16.387474060058594,8311000
2008-01-08,16.826672642813286,17.379956063476662,16.490139102921543,17.083351135253906,2804300
2008-01-09,16.65556711981713,17.094771304868956,16.39888843093779,16.76964569091797,2585100
2008-01-10,16.99780080056631,17.054840619617348,15.97108840942383,15.971088409423828,2690300
2008-01-11,15.908332286612515,16.70688696437678,15.799957910354607,16.227754592895508,5033800
2008-01-14,16.261984033802342,16.51295848495162,14.944370069169965,15.400686264038086,3665100
2008-01-15,15.229572287941465,15.486249812468879,13.809285416191923,13.9804048538208,7954900
2008-01-16,12.890941997087737,14.43100961001408,12.109499472467267,14.265595436096191,11694900
2008-01-17,14.322642333638244,14.796070918075959,13.210369820733975,14.767550468444824,8398000
2008-01-18,14.824593583116593,15.486252930781218,14.157230144254704,14.202861785888672,7408300
2008-01-21,12.925174880545669,13.347267842490607,12.451746185180275,13.318748474121094,4206000
2008-01-22,13.016436405739332,13.974701849489668,12.833909861776226,13.461345672607422,8130800
2008-01-23,13.062066112124624,13.119105920672842,12.177952887430736,12.434630393981934,6326400
2008-01-24,13.404306518590381,14.824592482985606,12.953693138943763,14.060261726379395,8678200
2008-01-28,13.68950376377249,14.80177637975661,13.615352763747422,14.602137565612793,3592700
2008-01-29,15.086980981615573,15.680192505423014,14.796078768692357,14.830302238464355,2709300
2008-01-30,14.818883452252816,15.086970189540597,14.037441771766797,15.058449745178223,4661000
2008-01-31,14.830291322632688,14.967186188903748,14.225672057949588,14.659173011779785,4017600
2008-02-01,15.00141261268296,15.828487151259676,14.659175923010848,15.543289184570312,4428700
2008-02-06,15.206750348550154,15.206750348550154,14.607835256444563,14.630650520324707,3953700
2008-02-07,14.647774722364824,14.77326149583819,13.740844669138188,14.031746864318848,4524100
2008-02-08,13.917661278962978,14.311234798038956,13.4157133102417,13.4157133102417,4133000
2008-02-11,13.632458736645882,14.18574333190918,13.58682711839213,14.18574333190918,3478100
2008-02-12,14.379678224926751,14.716211848686262,14.259895623898974,14.545093536376953,5140100
2008-02-13,14.659173448372652,15.029930524891956,14.328343906378603,14.681988716125488,2008100
2008-02-14,14.853109334576853,14.93866849954779,14.014626689207761,14.488055229187012,2081900
2008-02-15,14.174342228854208,14.482355533790592,13.93477584148407,14.026039123535156,1789300
2008-02-18,14.25989836194228,14.368273894117335,14.088780016776536,14.140115737915039,405200
2008-02-19,14.259898941449233,14.419610201253287,13.718022346496584,13.718022346496582,1477200
2008-02-20,14.836000805178902,15.514772382498535,14.556506882269426,15.115494728088379,9454000
2008-02-21,15.543295630615171,15.794270250009157,14.6078462600708,14.6078462600708,2810400
2008-02-22,14.71621267027916,14.887332080085608,14.145816813478515,14.402495384216309,1670800
2008-02-25,14.453834477618642,14.74473656315209,14.231380389599423,14.602137565612793,1380600
2008-02-26,14.351163002366643,14.955782446341935,14.288419095407619,14.716216087341309,1271000
2008-02-27,14.704809791868199,15.343652725219727,14.65917815377166,15.343652725219727,2063700
2008-02-28,15.315132825129268,15.805672645568848,15.05845418982528,15.805672645568848,2150200
2008-02-29,15.509068291670495,16.028128589637248,15.115494728088379,15.115494728088379,1981000
2008-03-03,15.229577845610217,16.01101997240231,15.132610455284448,15.857012748718262,2175700
2008-03-04,15.857006409582073,16.085165651804235,14.94437379246901,15.144011497497559,3010200
2008-03-05,15.394979165039453,15.856999357985881,15.286603681972814,15.742920875549316,2672900
2008-03-06,15.600325328106347,15.78855589835353,15.126896858215332,15.126896858215332,1056300
2008-03-07,14.72761947480576,15.229568391219644,14.72761947480576,14.750435829162598,2089900
2008-03-10,15.001409530217142,15.286607438304491,14.488053513248648,14.739027976989746,1538500
2008-03-11,15.172535220573984,15.617443445429906,15.007119843065098,15.600332260131836,2645600
